SeqName,CAS1_C0,CAS2_C0,CAS3_C0,CAS1_T0,CAS2_T0,CAS3_T0
TRINITY_DN5660_c0_g1,62.7,15.88,68.33,9.14,10.4,121.25
TRINITY_DN56612_c0_g1,1.81,1.1,0.58,1.13,0,0
TRINITY_DN56612_c1_g1,0,0,0,0,0,0
TRINITY_DN5661_c0_g1,1.62,7.49,1.17,4.1,0.61,12.62
TRINITY_DN56620_c0_g1,489.79,380.76,236.46,296.62,225.7,337.35
TRINITY_DN56625_c0_g1,0,0,0,0,0,0
TRINITY_DN5662_c1_g5,0,0,6.34,0,0,10.74
TRINITY_DN56631_c0_g1,0,0,0,0,0,0
TRINITY_DN5663_c0_g1,1105.17,309.46,192.74,392.59,247.38,305.68
TRINITY_DN5663_c0_g2,0.76,0,0.75,0,0,2.15
TRINITY_DN56644_c1_g1,0,0,0,0,0,0
TRINITY_DN56646_c0_g1,0,0,0,0,0,0
TRINITY_DN5664_c0_g1,105.7,48.33,33.96,41.78,23.01,82.15
TRINITY_DN56650_c0_g1,377.24,230.47,55.65,175.37,73.61,84.65
TRINITY_DN56655_c0_g1,0,0,0,0,0,0
TRINITY_DN5665_c0_g1,2.95,1.3,0,0,0,3.04
TRINITY_DN5665_c2_g1,400.64,184.84,116.73,166.18,119.68,141.47
TRINITY_DN56663_c0_g1,7.99,0,3.59,7.54,14.93,3.76
TRINITY_DN56667_c0_g1,7.99,14.48,7.34,2.55,9.24,14.23
TRINITY_DN56669_c0_g2,0,0,0,0,0,0
TRINITY_DN5666_c0_g1,89.53,57.42,40.63,47.72,30.47,48.95
TRINITY_DN5667_c0_g1,101.8,49.13,43.64,42.85,26.32,66.04
TRINITY_DN5667_c2_g1,18.65,28.26,26.53,15.85,21.46,44.92
TRINITY_DN56680_c0_g1,0,0,0,0,0,0
TRINITY_DN56680_c0_g2,0,0,0,0,0,0
TRINITY_DN56681_c0_g1,0,0,5.92,0,3.04,0
TRINITY_DN56689_c0_g1,0.86,3.69,0.75,0.42,0.39,4.3
TRINITY_DN5668_c0_g1,4.66,0,0,215.55,0,0
TRINITY_DN5668_c0_g2,0,0,0,0,0,0
TRINITY_DN5669_c0_g1,0,2,0,0,0,1.07
TRINITY_DN5669_c0_g2,15.7,55.12,42.14,51.69,41.81,36.42
TRINITY_DN566_c1_g1,43538.94,55723.08,49366.14,25590.15,29471.98,50193.38
TRINITY_DN56701_c0_g1,0,0,0,0,0,0
TRINITY_DN5670_c1_g1,623.46,239.56,508.04,491.46,172.94,526.16
TRINITY_DN56711_c1_g1,5.04,2.9,0,2.49,0,10.02
TRINITY_DN5671_c0_g1,41.1,29.96,45.39,28.96,36.89,61.12
TRINITY_DN5671_c1_g1,4.85,4.39,7.84,8.13,4.59,2.33
TRINITY_DN5671_c2_g1,26.83,116.44,16.19,25.1,8.3,33.47
TRINITY_DN56724_c0_g1,10.94,2,0,4.15,12.33,8.23
TRINITY_DN56728_c0_g1,36.82,138.1,132.83,120.24,80.74,110.69
TRINITY_DN5672_c0_g1,31.49,12.28,7.34,18.4,13.44,12.53
TRINITY_DN56735_c0_g1,0,0,0,0,0,0
TRINITY_DN56739_c0_g1,59.75,19.77,29.79,25.52,20.79,34.9
TRINITY_DN5673_c0_g1,130.44,143.6,254.56,192.94,107.18,260.4
TRINITY_DN5673_c0_g2,1.24,0,0,0,4.7,0
TRINITY_DN5673_c1_g1,0,0,0,0,0,0
TRINITY_DN56757_c0_g1,0,0,0,0,0,1.79
TRINITY_DN56759_c0_g1,0,0,0,0,0,0
TRINITY_DN56765_c0_g1,0,0,0,0,0,0
TRINITY_DN5676_c0_g1,0,0,0,1.6,0,0
TRINITY_DN5676_c3_g1,1.52,0,0,0,0,0
TRINITY_DN56774_c3_g1,0,0,0,0,0,0
TRINITY_DN56774_c3_g3,0,0.6,0,0,0,0
TRINITY_DN56775_c0_g4,0,0,0,0,0,0
TRINITY_DN56775_c1_g1,0,0,0,0,0,0
TRINITY_DN56781_c0_g1,0,0,0,0,0,0
TRINITY_DN56782_c0_g1,0,0,0,0,0,0
TRINITY_DN56784_c0_g1,6.18,18.57,9.34,7.83,9.62,15.48
TRINITY_DN56785_c0_g1,0,2,0,0,0,0
TRINITY_DN5678_c0_g1,81.06,93.57,53.98,63.21,47.17,69.71
TRINITY_DN56793_c1_g1,1003.18,216.49,249.97,253.95,123.5,368.14
TRINITY_DN567_c0_g1,1151.22,1079.47,833.86,628.91,608.74,986.91
TRINITY_DN567_c0_g3,8.09,12.28,0,7.77,10.18,0
TRINITY_DN567_c0_g4,0,0,0,0,0,0
TRINITY_DN567_c0_g5,3.81,5.89,1.67,0.71,0.88,3.85
TRINITY_DN567_c0_g6,139.67,79.49,37.05,13.47,60.84,99.68
TRINITY_DN567_c1_g1,0,0,0,0,0,3.4
TRINITY_DN567_c2_g1,0,4.59,1.17,0,0,2.42
TRINITY_DN56800_c0_g1,31.59,43.94,24.28,42.14,23.45,29.62
TRINITY_DN56802_c0_g1,4.66,15.68,5.01,5.93,13.94,15.3
TRINITY_DN56805_c0_g1,0.86,8.19,0.75,6.77,4.42,0.81
TRINITY_DN56805_c0_g2,0,0.6,0,1.19,0.61,0
TRINITY_DN56806_c0_g1,19.98,14.48,0,0,3.76,5.64
TRINITY_DN5680_c0_g1,20.07,41.64,51.9,65.46,18.86,40.45
TRINITY_DN56810_c0_g3,0,17.08,16.85,37.33,0,17.63
TRINITY_DN56816_c0_g1,44.15,43.24,11.43,42.55,23.5,35.61
TRINITY_DN5681_c0_g1,0,0,0,0,0,0
TRINITY_DN56828_c0_g1,0,0,0,0,0,0
TRINITY_DN56828_c1_g1,2.95,0,0,0,0,0
TRINITY_DN5682_c0_g1,7.14,4.69,0.67,5.22,9.79,3.67
TRINITY_DN56834_c0_g1,0,3.79,0,1.37,0,1.34
TRINITY_DN56837_c0_g1,0,0,0,0,0,0
TRINITY_DN5683_c0_g1,4.09,0,0,0.95,0,0
TRINITY_DN56842_c0_g1,0,0,8.34,0,0,35.35
TRINITY_DN56844_c0_g1,0,0,0,13.77,0,0
TRINITY_DN56857_c1_g1,0,0,0,0,0,0
TRINITY_DN5685_c1_g1,6203.44,3556.87,3257,4094.56,2466.47,4997.57
TRINITY_DN56868_c0_g1,0,0,0,0,0,1.07
TRINITY_DN5686_c0_g1,0,2.2,0,0,0,0
TRINITY_DN5686_c0_g2,0,0,0,0,0,0
TRINITY_DN56871_c1_g1,17.98,1236.35,119.73,389.68,593.47,644.91
TRINITY_DN56874_c0_g1,82.77,67.11,147.01,22.14,58.46,206.35
TRINITY_DN56877_c0_g3,0,0,0,0,0,0
TRINITY_DN5687_c0_g1,671.13,401.13,296.95,280.42,255.29,551.85
TRINITY_DN5688_c0_g1,3.33,2.5,0.83,2.67,2.16,3.4
TRINITY_DN5688_c1_g1,12.56,3.2,7.09,0.65,1.99,3.94
TRINITY_DN56890_c0_g1,0,0,0,0,0,0
TRINITY_DN56895_c1_g1,13.7,10.29,2.25,0.77,6.86,3.85
TRINITY_DN56899_c0_g1,0,0,0,0,0,0
TRINITY_DN56899_c1_g1,214.45,119.93,22.36,39.11,108.18,69.89
TRINITY_DN5689_c0_g1,361.06,211.9,203.58,174.25,129.69,202.32
TRINITY_DN568_c0_g1,358.3,311.06,168.12,132.52,202.97,302.01
TRINITY_DN568_c1_g1,0.86,0,0,0,0,0
TRINITY_DN56901_c0_g1,26.54,0,31.37,0,16.43,24.88
TRINITY_DN56903_c0_g1,0,54.12,0,0,2518.35,0
TRINITY_DN56904_c0_g1,0,0,0,0,0,0
TRINITY_DN5690_c0_g1,10.66,23.87,7.26,15.07,9.46,9.93
TRINITY_DN5691_c0_g1,9.51,23.77,3.25,29.61,5.64,6.71
TRINITY_DN5691_c1_g1,115.98,25.86,54.73,50.62,25.55,85.46
TRINITY_DN56928_c0_g1,0,0,0,0,0,0
TRINITY_DN56930_c1_g2,2.95,0,0,0,2.82,0
TRINITY_DN56936_c0_g1,0,0,0,0,0,0
TRINITY_DN56937_c1_g1,0,0,0,0,0,0
TRINITY_DN56938_c0_g1,0,1.7,0,0,0,0
TRINITY_DN5693_c0_g1,9.32,5.49,9.68,7.42,6.25,19.78
TRINITY_DN56948_c0_g1,13.61,4.69,0,11.39,1.55,9.4
TRINITY_DN5694_c1_g1,0.86,7.49,4.92,6.41,7.24,5.01
TRINITY_DN56950_c0_g1,5.42,0,0,8.61,0,0
TRINITY_DN56955_c0_g1,0,0,0,0,0,0
TRINITY_DN56958_c0_g1,180.67,104.15,235.54,55.43,73.83,216.28
TRINITY_DN56959_c0_g1,9.99,3.59,0,0,0,0
TRINITY_DN5695_c0_g1,0,0,0,0,0,0
TRINITY_DN5696_c0_g1,96.38,54.92,102.54,14.84,142.85,168.86
TRINITY_DN5697_c0_g1,452.11,19.27,11.93,166,22.34,23.18
TRINITY_DN56989_c0_g1,0,0,0,0,0,0
TRINITY_DN5698_c0_g1,82.2,46.83,30.12,21.96,37.16,40.8
TRINITY_DN56997_c0_g1,0,0,0.83,2.55,1.71,0
TRINITY_DN5699_c0_g1,48.24,20.67,18.44,17.92,14.05,28.63
TRINITY_DN569_c0_g1,154.23,171.26,148.35,66,196.22,232.21
TRINITY_DN569_c0_g4,0,0,0.25,0,0,0
TRINITY_DN569_c17_g1,0,0,0,0,0,0
TRINITY_DN569_c1_g1,56.51,12.98,36.8,37.92,13.6,40.36
TRINITY_DN569_c2_g1,0,0,0,0,1.22,0
TRINITY_DN569_c6_g1,406.73,173.25,146.76,205.64,97.39,206.26
TRINITY_DN56_c0_g1,490.74,317.85,274.75,307.9,240.69,308
TRINITY_DN56_c7_g1,0,0,0,0,0,0
TRINITY_DN57002_c0_g1,0,0,0,2.55,0,0
TRINITY_DN57002_c1_g1,41.29,36.25,29.37,31.45,17.2,38.3
TRINITY_DN57003_c0_g1,15.79,0,7.18,0,0,7.43
TRINITY_DN57004_c0_g1,0,0,0,0,0,0
TRINITY_DN5700_c0_g2,11.61,12.18,0,3.74,11.01,1.7
TRINITY_DN57013_c0_g1,0,0,0,0,0,0
TRINITY_DN57017_c0_g1,0,0,0,0,0,0
TRINITY_DN57019_c0_g1,0.38,1.1,0,0,0,0
TRINITY_DN57020_c0_g1,0,0,0,0,0,0
TRINITY_DN57025_c0_g1,5.33,24.27,1.25,0,1.27,10.02
TRINITY_DN57026_c0_g1,0,0,0,42.61,0,0
TRINITY_DN57026_c0_g2,0,0,0,17.92,0,0
TRINITY_DN57026_c2_g1,0,0,4.59,29.67,0,0
TRINITY_DN57029_c0_g1,0,0,0,0,0,0
TRINITY_DN5702_c0_g1,0,0.6,0,0,0,0
TRINITY_DN57030_c0_g1,0,0,0,0,0,0
TRINITY_DN57031_c0_g1,0,0,0,0,0,0
TRINITY_DN57032_c0_g1,0,1.3,0,0,0,0
TRINITY_DN57034_c0_g1,0,6.39,29.7,47.72,49.28,12.35
TRINITY_DN5703_c0_g2,1.62,0,0.75,0.77,0,0.81
TRINITY_DN57046_c0_g1,5.9,0,0,0,0,0
TRINITY_DN57048_c0_g1,0,0,0,0,0,0
TRINITY_DN5704_c0_g1,10.09,0,6.17,4.33,5.92,4.21
TRINITY_DN57053_c0_g1,0.38,0.7,0,0,0.22,0
TRINITY_DN57055_c0_g1,0,0,0,0,0,0
TRINITY_DN57057_c0_g1,1.52,299.78,2.67,13.53,275.75,6.89
TRINITY_DN5705_c0_g1,0,0,0.67,0,0.66,0
TRINITY_DN57060_c0_g1,0.48,0,0,0,0,0
TRINITY_DN57063_c0_g1,6.85,15.88,3.17,2.2,3.54,4.92
TRINITY_DN57066_c0_g1,0,0,0,0,0,0
TRINITY_DN57069_c0_g1,0,0,0,0,0,0
TRINITY_DN5706_c0_g1,0,0.6,0.83,0,0,0.63
TRINITY_DN5706_c3_g1,0,0,0,0,0,0
TRINITY_DN57070_c0_g1,0,0,0,0,0,0
TRINITY_DN57070_c0_g2,0,0,0,0,0,0
TRINITY_DN57071_c1_g1,0,0,0,0,0,0
TRINITY_DN57072_c0_g1,0,0,101.71,0,0,0
TRINITY_DN57073_c0_g1,82.58,67.2,76.01,158.93,93.52,48.05
TRINITY_DN57075_c0_g1,0,0,0,0,0,0
TRINITY_DN57079_c0_g1,13.03,21.37,14.35,12.46,11.72,8.5
TRINITY_DN5707_c0_g1,33.49,10.78,18.61,13.23,12.5,14.14
TRINITY_DN57080_c2_g1,0,0,0,0,0,0
TRINITY_DN57084_c0_g1,0,0,0,0,0,0
TRINITY_DN57087_c0_g1,0,0,0,0,0,0
TRINITY_DN57089_c0_g2,1.05,0,0,0,0.5,0
TRINITY_DN57090_c0_g1,0,0,0,0,0,0
TRINITY_DN57093_c0_g1,0,0,0,0,13.44,0
TRINITY_DN57094_c0_g1,0,3.69,3.67,2.91,4.76,0.98
TRINITY_DN57096_c0_g1,253.27,201.51,164.62,198.99,192.07,198.65
TRINITY_DN570_c0_g1,165.26,142.3,81.93,94.6,87.82,154
TRINITY_DN570_c1_g1,110.46,79.39,49.89,18.81,85.11,79.1
TRINITY_DN57100_c0_g1,0,0,0,0,0,0
TRINITY_DN57101_c0_g1,0,0,0,0,0,0
TRINITY_DN57103_c0_g1,23.31,27.66,12.52,28.49,17.26,32.48
TRINITY_DN57105_c1_g1,0,0,0,0,0,3.49
TRINITY_DN57106_c0_g1,756.09,499.69,392.15,445.76,424.35,477.31
TRINITY_DN57107_c0_g1,0,0,0,0,0,0
TRINITY_DN57107_c0_g2,0,0,0,0,0,0
TRINITY_DN57108_c0_g1,3.23,0.6,1.25,0.65,0,3.94
TRINITY_DN57109_c0_g1,0.48,0,0,0,0,0.45
TRINITY_DN57111_c0_g1,0,0,0,0,0,0
TRINITY_DN57113_c0_g4,0,0,0,0,0,0
TRINITY_DN57116_c0_g1,0,162.57,9.43,1.19,58.07,3.49
TRINITY_DN57117_c0_g1,0,0,0,0,0,0
TRINITY_DN57120_c1_g1,3.23,2.4,0,1.84,0,0.89
TRINITY_DN57121_c0_g1,5.8,2.7,3.59,12.11,1.83,12.8
TRINITY_DN57126_c0_g1,0,0,1.67,0,0,0
TRINITY_DN57127_c0_g1,0,0,0,0,0,0
TRINITY_DN57129_c0_g1,0,0,0,0,0,0
TRINITY_DN5712_c0_g1,0,0,0,0,0,0
TRINITY_DN57132_c0_g1,0,0,0,0,0,0
TRINITY_DN57134_c0_g1,0,0,0,0,0,0
TRINITY_DN57138_c0_g1,0,26.76,0,8.55,22.79,0
TRINITY_DN5713_c0_g2,43.67,15.88,0,28.96,20.46,16.46
TRINITY_DN5713_c1_g1,19.41,2.4,10.68,3.56,4.98,9.49
TRINITY_DN5713_c2_g1,80.78,42.34,16.02,42.08,22.01,27.56
TRINITY_DN57141_c0_g1,3.23,3.79,0,0.77,0,0.81
TRINITY_DN57146_c0_g2,0,0,0,0,0,0
TRINITY_DN57147_c0_g1,0,0,0,0,0,0
TRINITY_DN5714_c0_g1,63.65,16.18,5.76,44.04,12.83,30.6
TRINITY_DN5714_c1_g1,0,5.69,6.93,1.19,2.38,1.16
TRINITY_DN57155_c0_g1,0,0,0,0,0,0
TRINITY_DN57159_c0_g1,0,0,0,0,0,0
TRINITY_DN5715_c1_g1,0,0,0,0,0,0
TRINITY_DN5715_c2_g1,193.04,223.58,133.25,186,184.05,195.7
TRINITY_DN5715_c3_g1,0,0,0,0,0,0
TRINITY_DN57168_c0_g1,0,0,0,0,0,0
TRINITY_DN57169_c0_g1,0,0,0,0,0,0
TRINITY_DN5716_c1_g2,2.38,6.49,0,0,6.75,2.24
TRINITY_DN57174_c0_g1,4.19,11.58,0,0,5.97,1.97
TRINITY_DN57174_c0_g2,0,0,0,0,0,0
TRINITY_DN57174_c1_g1,0,0,0,0,0,0
TRINITY_DN5717_c0_g1,209.03,96.36,83.6,74.3,79.03,127.42
TRINITY_DN5717_c1_g2,0,0,0,0,0,0
TRINITY_DN57189_c0_g1,0,4.29,0,0,0,0.89
TRINITY_DN57189_c0_g2,0,0,0,0,0,0
TRINITY_DN5718_c1_g1,186.38,128.12,147.35,174.31,123.99,193.82
TRINITY_DN5718_c2_g1,51.47,23.27,38.88,11.39,30.75,47.52
TRINITY_DN57190_c0_g1,20.93,0,0,12.82,0.61,0
TRINITY_DN57194_c0_g1,0,0,0,0,0,0
TRINITY_DN57199_c0_g1,4.66,1,173.3,90.74,67.8,317.76
TRINITY_DN5719_c0_g1,15.98,0.6,0,0,1.27,1.88
TRINITY_DN5719_c0_g2,2,0,0,0,0,0
TRINITY_DN571_c0_g2,1507.62,1209.69,1175.53,1113.91,850.14,1375
TRINITY_DN571_c0_g3,84.39,87.28,54.73,73.35,69.24,101.65
TRINITY_DN571_c0_g4,411.2,148.59,115.56,167.42,117.96,133.51
TRINITY_DN571_c2_g1,1422.66,49.63,426.36,446.3,55.64,569.65
TRINITY_DN571_c8_g1,1.05,0.9,0,0,0,0.98
TRINITY_DN57207_c0_g1,0,0,0,0,0,0
TRINITY_DN5720_c0_g2,467.72,342.62,275.42,255.02,233.55,367.96
TRINITY_DN5720_c0_g3,91.72,91.97,78.93,79.05,70.68,98.43
TRINITY_DN5720_c0_g4,10.85,17.08,7.34,11.45,8.63,11.27
TRINITY_DN57210_c0_g1,1.9,0,0,0,0,1.79
TRINITY_DN57211_c0_g1,0,0,0,0,0,0
TRINITY_DN57223_c0_g1,0,0,0,0,0,0
TRINITY_DN5722_c1_g1,1.05,0,3.84,0.47,1,0
TRINITY_DN57234_c0_g1,0,0,0,0,0,0
TRINITY_DN57234_c0_g3,0,0,0,0,0,0
TRINITY_DN5723_c0_g1,120.93,130.22,97.87,138.76,57.02,131.27
TRINITY_DN5723_c0_g2,48.71,56.82,48.56,17.15,28.54,48.14
TRINITY_DN5723_c0_g3,152.42,128.32,170.46,696.33,93.91,188.54
TRINITY_DN57249_c0_g1,0,0,0,0,0,0
TRINITY_DN5724_c0_g2,6.47,1.6,2,3.74,0,2.42
TRINITY_DN5724_c2_g1,62.03,32.95,33.37,18.58,29.09,76.15
TRINITY_DN57250_c0_g1,0,0,5.59,23.56,11.67,35.26
TRINITY_DN57251_c0_g1,9.61,1,0,0,0,0
TRINITY_DN57255_c0_g1,0,0,0,0,0,0
TRINITY_DN57259_c1_g1,0,0,0,0,0,0
TRINITY_DN5725_c0_g1,3.9,5.49,0,0,7.47,0
TRINITY_DN57263_c0_g1,0,0,0,0,0,0
TRINITY_DN5726_c0_g1,732.4,433.59,303.54,391.4,236.54,369.66
TRINITY_DN5726_c2_g1,0,0,0,0,0,0
TRINITY_DN57276_c0_g1,0,0,3.92,0,0,2.06
TRINITY_DN57279_c0_g1,0,0,0,0,0,0
TRINITY_DN5727_c0_g1,0.38,0,0,0,0,0.36
TRINITY_DN57290_c0_g1,4.09,23.47,1.84,5.88,25.72,2.06
TRINITY_DN57291_c0_g1,0,0,0,0,0,0
TRINITY_DN57296_c0_g1,0,0,0,0,0,0
TRINITY_DN57298_c0_g1,0,1.9,0,0,8.02,0
TRINITY_DN5729_c0_g1,1.62,3,0,0,0,0
TRINITY_DN572_c0_g1,93.71,69.6,9.34,57.57,60.01,8.95
TRINITY_DN572_c0_g2,23.12,84.18,14.43,24.21,44.85,15.84
TRINITY_DN572_c1_g1,863.32,1171.84,682.17,1163.23,913.41,913.98
TRINITY_DN57308_c0_g2,0,3.89,0,0,0,0
TRINITY_DN5730_c0_g1,0,0,0,0.77,0.28,0
TRINITY_DN57312_c0_g1,0,0,0,0,0,0
TRINITY_DN57315_c0_g1,0,0,0,0,0,0
TRINITY_DN57318_c0_g1,7.23,26.26,6.42,6.77,0,6.8
TRINITY_DN57325_c0_g1,0,0,0,0,0,0
TRINITY_DN5732_c0_g1,0,0,0,0,0,7.61
TRINITY_DN57333_c1_g1,0,0,0,0,0,0
TRINITY_DN57336_c0_g2,24.74,14.98,2.5,5.22,7.74,7.79
TRINITY_DN5733_c0_g1,315.49,235.37,256.65,284.63,149.88,333.86
TRINITY_DN5733_c3_g1,13.99,42.64,1.59,18.64,18.36,5.01
TRINITY_DN57351_c0_g1,4.76,3,3.67,5.22,6.08,2.06
TRINITY_DN57351_c0_g2,0,0,0,5.28,0,0
TRINITY_DN57357_c0_g1,0,0,0,0,0,0
TRINITY_DN57365_c0_g1,0.86,3,0,0.77,0,0
TRINITY_DN57366_c0_g1,0,10.59,36.8,10.92,16.26,0
TRINITY_DN57368_c0_g1,7.23,0.9,1.42,2.02,2.43,0
TRINITY_DN5736_c0_g1,2.66,0,0,0,0,0
TRINITY_DN57370_c0_g2,0,0,0,0,0,0
TRINITY_DN57376_c0_g1,0,35.45,0,0,25.22,0
TRINITY_DN5737_c0_g1,80.49,69.8,56.15,45.05,41.26,84.65
TRINITY_DN5738_c0_g2,30.64,23.47,13.52,9.38,9.29,6.98
TRINITY_DN57393_c0_g1,0,0,0,0,0,0
TRINITY_DN57394_c0_g1,0,0,0,0,0,0
TRINITY_DN57397_c0_g1,0,0,0,0,0,0
TRINITY_DN57398_c0_g1,0,0,0,0,0,0
TRINITY_DN573_c0_g1,101.04,116.54,109.05,77.63,89.26,118.03
TRINITY_DN573_c1_g1,18.17,0.5,64.25,14.6,0.28,84.03
TRINITY_DN57407_c0_g1,0,0,0,0,0,0
TRINITY_DN57407_c0_g2,0,0,0,0,0,0
TRINITY_DN57412_c0_g1,0,0,0,0,0,0
TRINITY_DN57413_c0_g1,0,0,0,3.62,3.59,0
TRINITY_DN57417_c0_g1,0,0,0,0,0,0
TRINITY_DN57419_c0_g1,0,0,0,0,0,0
TRINITY_DN57424_c0_g1,0,0,0,0,0,0
TRINITY_DN57424_c0_g2,0,0,10.01,0,0,0
TRINITY_DN57426_c0_g1,4.47,5.49,0,2.14,5.86,0
TRINITY_DN5742_c0_g1,2,1.1,2.25,0,3.04,2.68
TRINITY_DN57430_c0_g1,0,0,0,0,0,0
TRINITY_DN57437_c0_g4,28.73,0,0,9.56,0,2.95
TRINITY_DN5743_c1_g1,0.29,3.99,0,6.29,1.55,0
TRINITY_DN57449_c0_g2,0,6.29,0,0,32.24,12.98
TRINITY_DN57449_c2_g1,0,0,0,0,0,0
TRINITY_DN5744_c1_g1,1.05,3.89,0,0,0,0.98
TRINITY_DN57450_c0_g1,0,0,0,0,0,0
TRINITY_DN57450_c0_g3,0,0,0,0,0,0
TRINITY_DN57453_c0_g1,0,0,0,2.02,0,0
TRINITY_DN57456_c0_g1,0,0,0,0,0,0
TRINITY_DN5745_c0_g1,0,0,0,0,0,0
TRINITY_DN57461_c0_g1,8.37,0,0,11.04,0,0
TRINITY_DN57463_c0_g1,0,0,0,6.35,0,0
TRINITY_DN5746_c0_g1,0,1.1,0.58,1.78,0,0
TRINITY_DN57479_c0_g1,0,0,0,0,0,0
TRINITY_DN57493_c0_g1,0,0,0,0,0,0
TRINITY_DN574_c0_g1,19.41,31.46,27.62,17.57,29.98,33.65
TRINITY_DN574_c1_g1,77.64,78.69,63.33,43.03,55.69,85.46
TRINITY_DN574_c2_g1,68.88,80.69,66.75,19.53,54.86,102.73
TRINITY_DN574_c3_g1,147.66,120.93,39.38,53.83,55.42,110.51
TRINITY_DN5750_c0_g1,0,6.09,0,0,0,0
TRINITY_DN57515_c0_g1,0,0,0,0,0,0
TRINITY_DN5751_c0_g2,4.76,7.59,7.59,3.38,7.74,4.65
TRINITY_DN57521_c0_g1,0,0,0,0,0,0
TRINITY_DN57527_c0_g1,0,0,0,0,0,0
TRINITY_DN5752_c0_g1,268.68,435.88,35.29,80,165.86,152.3
TRINITY_DN57532_c0_g1,0,0,0,0,0,0
TRINITY_DN57544_c0_g1,0,1.8,9.01,0,0,9.22
TRINITY_DN57545_c0_g1,0,0,0,0,0,0
TRINITY_DN57549_c1_g1,0,0,0,7.24,0,0
TRINITY_DN5754_c0_g1,0.95,0,0,0,0,0
TRINITY_DN57556_c0_g1,0,0,0,0,0,0
TRINITY_DN5755_c0_g1,235.76,122.43,67.25,129.74,83.68,92.97
TRINITY_DN5755_c1_g1,13.22,34.15,0,23.21,16.65,0
TRINITY_DN57560_c0_g1,2.76,0,0,2.61,0,0
TRINITY_DN57562_c0_g1,0,0,0,0,0,0
TRINITY_DN57563_c0_g1,0,0,0,0,0,0
TRINITY_DN57564_c0_g1,0,0,0,0,0,0.36
TRINITY_DN57568_c0_g1,0,0,0,0,0,0
TRINITY_DN57569_c0_g1,3.9,0,0,0,0,0
TRINITY_DN5756_c0_g1,64.32,51.33,80.85,73.06,15.65,94.67
TRINITY_DN57572_c0_g1,211.79,208.51,145.18,132.11,107.62,193.11
TRINITY_DN57573_c1_g2,0,0,0,0,0,0
TRINITY_DN57574_c0_g1,0,0,0,0,0,0
TRINITY_DN5757_c0_g1,13.8,31.16,3.34,0,28.09,17
TRINITY_DN5757_c0_g2,0,0,11.85,24.63,10.18,44.65
TRINITY_DN57580_c0_g1,0,0,0,0,0,0
TRINITY_DN57582_c0_g2,0,29.96,0,0,6.14,0
TRINITY_DN57584_c0_g1,4.09,3.69,14.68,0,0,3.85
TRINITY_DN5758_c0_g1,0,0,17.6,0,0,36.78
TRINITY_DN57598_c0_g2,211.5,615.73,669.32,447.49,282.88,791.48
TRINITY_DN5759_c0_g1,179.63,118.33,244.8,134.96,51.38,257.35
TRINITY_DN575_c0_g1,5.33,0.9,1.33,0,5.31,11.54
TRINITY_DN575_c5_g1,9.51,0,0,2.26,0,9.04
TRINITY_DN57600_c0_g1,3.14,8.69,1.92,4.04,8.02,6
TRINITY_DN57604_c0_g1,2.28,0,0,0,0,0
TRINITY_DN57606_c0_g1,0,1.2,0,1.25,0,0
TRINITY_DN5760_c0_g1,1.14,0,1.25,1.9,1.88,0.89
TRINITY_DN57612_c0_g1,4.19,0,0,0,0,0
TRINITY_DN57617_c0_g1,0,0,0,0,0,0
TRINITY_DN5761_c0_g1,0,0,0,0,0,0
TRINITY_DN57628_c1_g1,0,0,0,5.34,5.25,0
TRINITY_DN57632_c0_g1,5.42,0,0,0,0,0
TRINITY_DN5763_c0_g1,5.99,31.16,1.84,8.25,18.91,6.35
TRINITY_DN57643_c0_g1,0,0,0,0,0,0
TRINITY_DN57645_c0_g1,0,0,0,0,3.59,0
TRINITY_DN5764_c0_g1,76.3,22.57,30.12,28.43,17.31,40.63
TRINITY_DN57653_c0_g1,0,0,0,0,0,0
TRINITY_DN57656_c1_g2,0,0,0,2.08,0,2.06
TRINITY_DN57664_c0_g1,0,0,0,0,0,0
TRINITY_DN57674_c0_g1,0,0,0,0,0,0
TRINITY_DN5767_c0_g1,0,0,0,0,0,0
TRINITY_DN57680_c0_g1,0,0,0,0,0,0
TRINITY_DN5768_c0_g1,25.31,19.67,19.44,17.63,8.35,27.38
TRINITY_DN57692_c0_g1,6.18,0,0,0,0,0
TRINITY_DN57696_c0_g1,0,0,2.17,0,0,0
TRINITY_DN576_c0_g1,62.32,60.11,43.47,115.31,53.76,59.86
TRINITY_DN576_c0_g2,9.7,56.32,19.52,38.93,67.36,14.14
TRINITY_DN576_c1_g1,266.87,114.54,212.09,88.73,68.25,221.83
TRINITY_DN576_c2_g1,0.48,0,0.92,1.9,0.94,0
TRINITY_DN576_c5_g1,0,0,0,0,1.77,0
TRINITY_DN57703_c1_g2,0,0,0,0,0,0
TRINITY_DN5770_c0_g1,130.25,85.38,36.46,46.94,60.01,36.87
TRINITY_DN5770_c0_g2,900.04,505.88,257.15,433.24,290.74,450.01
TRINITY_DN5770_c0_g3,1.52,0,3.25,0,0.5,4.3
TRINITY_DN5770_c5_g1,0,0,0,0,28.81,0
TRINITY_DN57710_c0_g1,6.28,11.58,17.02,4.75,0,20.58
TRINITY_DN57715_c0_g1,0,0,0,0,0,0
TRINITY_DN5771_c0_g1,0,0.3,1.92,0,1.11,3.04
TRINITY_DN57722_c0_g1,0,0,0,0,0,0
