SeqName,CAS1_C0,CAS2_C0,CAS3_C0,LOP1_C0,LOP2_C0,LOP5_C0
TRINITY_DN154410_c0_g1,0,0,0,28.64,1.05,0
TRINITY_DN154411_c0_g1,0,0,0,9.31,0,0
TRINITY_DN154412_c0_g1,0,4.59,0,2.59,2.45,9.68
TRINITY_DN154413_c0_g1,0,1.6,0,0,0,0
TRINITY_DN154416_c0_g1,0,0,0,0,0,0
TRINITY_DN154419_c0_g1,0,0,0,0,0,0
TRINITY_DN15441_c0_g1,1.62,3.59,1.25,0,0.35,0
TRINITY_DN154430_c0_g1,0,0,0,21.43,0,0
TRINITY_DN154431_c0_g1,0,0,0,40.97,0,0
TRINITY_DN154432_c0_g1,0,0,0,0,0.76,0
TRINITY_DN154437_c0_g1,0,0,0,20.38,0,0
TRINITY_DN154438_c0_g1,0,0,0,12.6,0,0
TRINITY_DN154439_c0_g1,0,0,0,54.48,1.52,0
TRINITY_DN15443_c0_g1,2.85,1.3,0,773.45,7.65,1.35
TRINITY_DN154445_c0_g1,0,0,0,11.06,0.88,0
TRINITY_DN154447_c0_g1,0,0,0,0,0,0
TRINITY_DN15444_c0_g1,22.64,11.38,6.93,10.22,19.73,16.85
TRINITY_DN15444_c2_g1,0,0,0,0,0,0
TRINITY_DN154451_c0_g1,0,0,0,15.41,0,0
TRINITY_DN154454_c0_g1,0,0,0,0,0,0
TRINITY_DN154456_c0_g1,0,0,0,0,0,0
TRINITY_DN154459_c0_g1,295.51,403.43,298.78,281.37,339.55,419.73
TRINITY_DN15445_c0_g3,0,0.8,0.25,0,0,0
TRINITY_DN15445_c0_g4,59.46,28.86,0,22.62,20.26,23.72
TRINITY_DN154462_c0_g1,0,0,0,0,0,0
TRINITY_DN154465_c0_g1,0,0,0,0,0,0
TRINITY_DN15446_c0_g1,0,0,0,112.25,1.87,0
TRINITY_DN154470_c0_g1,0,0,0,0,32.4,0
TRINITY_DN154476_c0_g1,0,0,0,0,0,0
TRINITY_DN154478_c0_g1,0,0,0,0,0,0
TRINITY_DN15447_c0_g1,0,0,0,0,0,0
TRINITY_DN154481_c0_g1,0,0.5,0,30.53,0,0
TRINITY_DN154482_c0_g1,0,0,0,15.55,0,0
TRINITY_DN154486_c0_g1,0,0,0,0.98,0,0
TRINITY_DN154487_c0_g1,0,0,0,0,0,0
TRINITY_DN154496_c0_g1,0,0,0,0,0,0
TRINITY_DN154498_c0_g1,0,0,0,11.27,0,0
TRINITY_DN1544_c0_g1,296.27,186.24,69.08,41.18,117.58,125.08
TRINITY_DN154501_c0_g1,0,0,0,0,0,0
TRINITY_DN154504_c0_g1,0,7.29,0,0,1.58,1.53
TRINITY_DN154506_c0_g1,0,0,0,0,0,0
TRINITY_DN15450_c0_g1,140.52,127.32,76.93,91.6,72.57,68.88
TRINITY_DN154510_c0_g1,0,1.7,0,1.89,0,1.78
TRINITY_DN154512_c0_g1,0,0,0,0,0,0
TRINITY_DN154519_c0_g1,0,0,0,0,0,0
TRINITY_DN15451_c0_g1,0,0,0,0.7,0,0
TRINITY_DN154522_c0_g1,0,0,0,17.65,0,0
TRINITY_DN154524_c0_g1,0,0,0,45.8,0.35,0
TRINITY_DN154526_c0_g1,9.8,17.87,1.42,6.93,8.87,5.82
TRINITY_DN154528_c0_g1,0,0,0,0,0,0
TRINITY_DN154532_c0_g1,0,0,6.59,0,0,0
TRINITY_DN154533_c0_g1,0,0,0,0,0,0
TRINITY_DN154537_c0_g1,0,0,0,15.97,0,0
TRINITY_DN154545_c0_g1,0,0,0,37.53,0,0
TRINITY_DN154546_c0_g1,0,0,0,0,0,0
TRINITY_DN154548_c0_g1,0,0,0,0,0,0
TRINITY_DN15454_c1_g1,4.85,0,0,0,1.17,1.16
TRINITY_DN154554_c0_g1,0,0,0,0,0,0
TRINITY_DN154556_c0_g1,0,0,0,0,0,0
TRINITY_DN154557_c0_g1,0,0,0,0,0,0
TRINITY_DN154559_c0_g1,0,7.39,0,0,13.25,23.29
TRINITY_DN154560_c0_g1,0,0,0,0,0,0
TRINITY_DN154562_c0_g1,0,0,0,0,0,0
TRINITY_DN154564_c0_g1,0,0,0,22.69,0,0
TRINITY_DN154565_c0_g1,2.47,0,0,0,0,4.78
TRINITY_DN154568_c0_g1,0,0,0,0,0,0
TRINITY_DN154572_c0_g1,21.12,0,0,0,10.33,0
TRINITY_DN154577_c0_g1,0,0,0,0,0,0
TRINITY_DN15457_c0_g1,1162.82,795.77,473,795.16,610.8,698.64
TRINITY_DN15457_c0_g2,0,0,0,0,0,0
TRINITY_DN154588_c0_g1,0,0,0,0,0,0
TRINITY_DN15458_c0_g1,586.93,549.42,604.16,817.57,783.32,784.62
TRINITY_DN154591_c0_g1,0,0,0,95.66,0.47,0
TRINITY_DN154592_c0_g1,2.66,2.4,0,2.66,0,2.51
TRINITY_DN154594_c0_g1,0,0,0,91.25,0,0
TRINITY_DN154598_c0_g1,0,0,0,42.65,0,0
TRINITY_DN154599_c0_g1,0,0,0,18.84,0,53.07
TRINITY_DN1545_c0_g1,0,0,0,7.35,0,4.6
TRINITY_DN154602_c0_g1,0,6.49,0,261.13,0,0
TRINITY_DN154603_c0_g1,0,0,0,11.97,0,0
TRINITY_DN154606_c0_g1,0,0,0,0,0,0
TRINITY_DN154609_c0_g1,0,0,0,69.96,0,2.02
TRINITY_DN15460_c0_g1,116.55,150.59,87.77,100.91,118.87,178.58
TRINITY_DN154612_c0_g1,0,0,0,26.82,0,0
TRINITY_DN154614_c0_g1,0,0,0,25.14,0,0
TRINITY_DN154617_c0_g1,0,4.69,0,0,0,0
TRINITY_DN154619_c0_g1,0,0,0,24.79,0,0
TRINITY_DN15461_c0_g1,0,0,0,0,0,0
TRINITY_DN154623_c0_g1,0,0,0,24.16,0,0
TRINITY_DN154624_c0_g1,0,0,0,0,0,0
TRINITY_DN154625_c0_g1,0,0,0,18.49,0,0
TRINITY_DN154629_c0_g1,0,0,0,0,0,0
TRINITY_DN15462_c0_g2,0,0,0,0,1.63,0
TRINITY_DN15462_c1_g2,0,0,0,0,0,0
TRINITY_DN154640_c0_g1,0,0,0,18.56,0,0
TRINITY_DN154645_c0_g1,0,0,0,0,0,0
TRINITY_DN154646_c0_g1,0,0,0,10.71,0,0
TRINITY_DN154648_c0_g1,0,0,0,0,0,0
TRINITY_DN154648_c1_g1,0,0,0,0,0,0
TRINITY_DN15464_c0_g1,9.7,0,18.02,5.25,0,4.23
TRINITY_DN154655_c0_g1,0,0,0,0,0,0
TRINITY_DN154656_c0_g1,0,0,0,0,0,0
TRINITY_DN154657_c0_g1,0,0,0,0,0,0
TRINITY_DN15465_c0_g1,10.94,0,0,15.9,7.88,28.01
TRINITY_DN154660_c0_g1,0,0,0,0,0,0
TRINITY_DN154664_c0_g1,0,0,0,0,0,0
TRINITY_DN154666_c0_g1,0,0,0,0,0,0
TRINITY_DN154667_c0_g1,0,0,0,0,0,0
TRINITY_DN154669_c0_g1,0,0,0,12.96,0,0
TRINITY_DN154671_c0_g1,0,0,0,0,0,0
TRINITY_DN154673_c0_g1,0,0,0,11.34,1.81,0
TRINITY_DN154676_c0_g1,0,0,0,0,0,0
TRINITY_DN15467_c0_g1,0,0,0,0,0,0
TRINITY_DN154685_c0_g1,0,0,0,0,0,0
TRINITY_DN154686_c0_g1,0,0,0,43.7,0.76,0
TRINITY_DN154689_c0_g1,0,0,0,33.96,0,0
TRINITY_DN15468_c0_g1,2269.42,1923.38,952.08,1053.77,1096.25,1512.79
TRINITY_DN15468_c2_g1,33.01,30.06,0,0,0,0
TRINITY_DN154691_c0_g1,0,0,0,0,0,0
TRINITY_DN154692_c0_g1,9.42,15.88,1.84,7003.84,29.37,19.67
TRINITY_DN154693_c0_g1,0,0,0,0,0,0
TRINITY_DN154695_c0_g1,0,0,0,0,0,0
TRINITY_DN1546_c0_g1,54.9,90.37,49.48,111.97,72.34,64.1
TRINITY_DN154700_c0_g1,0,0,0,0,0,0
TRINITY_DN154701_c0_g1,9.61,1.5,2.92,7.35,0,8.46
TRINITY_DN154702_c0_g1,0,0,0,0.35,0,0
TRINITY_DN154705_c0_g1,0,0,0,0,0,0
TRINITY_DN15470_c0_g2,2.95,8.89,8.09,0,0.93,7.48
TRINITY_DN154715_c0_g1,0,0,0,16.88,0,0
TRINITY_DN15471_c0_g1,0,0,0,0,0,0
TRINITY_DN154721_c0_g1,0,0,0,16.53,0,0
TRINITY_DN154722_c0_g1,0,0,0,28.08,0,0
TRINITY_DN154726_c0_g1,0,0,0,20.31,0,0
TRINITY_DN154727_c0_g1,0,0,0,0,0,0
TRINITY_DN15472_c0_g2,23.6,15.98,12.52,13.38,12.49,20.1
TRINITY_DN154730_c0_g1,0,0,0,0,0,0
TRINITY_DN154731_c0_g1,0,0,0,0,0,0
TRINITY_DN154733_c0_g1,0,0,0,1.19,0,0
TRINITY_DN154734_c0_g1,0,0,0,0,0,0
TRINITY_DN154735_c0_g1,0,0,0,0,0,0
TRINITY_DN154738_c0_g1,0,0,0,0,0,0
TRINITY_DN15473_c0_g1,0,0,0,0,0,0
TRINITY_DN154741_c0_g1,0,0,0,0,0,0
TRINITY_DN154751_c0_g1,0,0,0,46.15,1.28,0
TRINITY_DN154752_c0_g1,0,0,0,0,0,0
TRINITY_DN15475_c0_g1,0,1.2,0,0,0,0
TRINITY_DN154761_c0_g1,0,0,0,0,0,0
TRINITY_DN154762_c0_g1,7.99,10.19,0,2.45,9.46,6.19
TRINITY_DN154764_c0_g1,0,0,0,0,0,0
TRINITY_DN154766_c0_g1,0,0,0,48.88,0,1.47
TRINITY_DN15476_c1_g1,110.65,165.47,156.36,81.65,83.84,87.7
TRINITY_DN154770_c0_g1,26.73,16.78,13.6,16.53,23.35,20.71
TRINITY_DN154771_c0_g1,9.61,17.48,0,0,0,0
TRINITY_DN154772_c0_g1,0,0,0,0,0,0
TRINITY_DN154777_c0_g1,0,0,0,23.39,0,0
TRINITY_DN154778_c0_g1,0,0,0,2.1,8.17,9.99
TRINITY_DN154779_c0_g1,0,0,0,0,0,0
TRINITY_DN15477_c0_g1,0,0,0,0,0,0
TRINITY_DN154780_c0_g1,0,0,0,58.61,0,0.55
TRINITY_DN154782_c0_g1,0,0,0,0,0,0
TRINITY_DN154783_c0_g1,0,0,0,0,0,0
TRINITY_DN15478_c0_g1,244.04,107.55,107.88,116.25,78.12,79.79
TRINITY_DN15478_c1_g1,0,0,0,0,0,15.08
TRINITY_DN154796_c0_g1,0,0,0,0,0,0
TRINITY_DN154799_c0_g1,0,0,2.84,13.73,0,0
TRINITY_DN1547_c0_g1,162.12,105.25,59.32,65.2,68.02,68.52
TRINITY_DN1547_c0_g2,0,0.5,0,0.63,0,0
TRINITY_DN1547_c3_g1,26.73,43.34,33.54,11.55,11.09,28.56
TRINITY_DN154803_c0_g1,0,0,0,27.24,0,0
TRINITY_DN154804_c0_g1,0,0,0,0,0,0
TRINITY_DN15480_c0_g1,4.76,0,0,9.73,8.17,20.65
TRINITY_DN154811_c0_g1,2.38,8.49,0,2.38,4.55,2.27
TRINITY_DN154818_c0_g1,0,0,0,0,0,0
TRINITY_DN154819_c0_g1,1.33,2.5,0,0,0,1.29
TRINITY_DN154823_c0_g1,0,0,0,0,0,0
TRINITY_DN15482_c0_g1,0,0,0,2.59,0,0
TRINITY_DN154831_c0_g1,0,0,0,0,0,0
TRINITY_DN154833_c0_g1,0,0,0,1.12,0,0
TRINITY_DN154835_c0_g1,0,0,0,0,0,0
TRINITY_DN154836_c0_g1,2.28,0,1.08,0,0,0
TRINITY_DN154839_c0_g1,0,2,4.09,0,0,0
TRINITY_DN15483_c0_g1,0.76,1.4,0,542.43,0.76,2.27
TRINITY_DN154841_c0_g1,0,0,0,0,0,0
TRINITY_DN154842_c0_g1,0,0,0,305.46,4.38,2.88
TRINITY_DN154846_c0_g1,4,0.7,2.17,0.84,3.09,7.66
TRINITY_DN154847_c0_g1,0,0,0,0,0,0
TRINITY_DN154850_c0_g1,0,0,0,26.47,0,0
TRINITY_DN154854_c0_g1,9.61,23.77,3.75,86.69,14.83,40.94
TRINITY_DN154858_c0_g1,0,0,0,10.36,0,0
TRINITY_DN154865_c0_g1,0,0,0,0,0,0
TRINITY_DN154866_c0_g1,0,0,0,37.32,0,0
TRINITY_DN15486_c0_g1,0.76,0,0,150.63,0,0
TRINITY_DN154870_c0_g1,0,0,0,0,0,0
TRINITY_DN154876_c0_g1,0,0,0,0,0,0
TRINITY_DN154877_c0_g1,0,0,0,0.84,0,0
TRINITY_DN154878_c0_g1,0,0,0,0,0,0
TRINITY_DN15487_c0_g1,14.08,1.5,24.28,3.36,11.33,15.75
TRINITY_DN154882_c0_g1,0,0,0,0,0,0
TRINITY_DN154883_c0_g1,0,0,0,0,0,0
TRINITY_DN154886_c0_g1,0,0,0,0,0,0
TRINITY_DN154895_c0_g1,0,0,0,0,0,0
TRINITY_DN1548_c0_g1,10.75,5.39,4.42,1.19,2.34,8.03
TRINITY_DN154901_c0_g1,0,0,0,0,0,0
TRINITY_DN154907_c0_g1,10.37,0,3.75,2.1,2.04,1.96
TRINITY_DN154908_c0_g1,0,0,0,0,0,0
TRINITY_DN154909_c0_g1,0,0,0,0,0,0
TRINITY_DN154912_c0_g1,0,0,0,0,0,0
TRINITY_DN154914_c0_g1,0,0,0,0,0,0
TRINITY_DN154916_c0_g1,0,0,0,0,0,0
TRINITY_DN154918_c0_g1,0,0,0,25.91,0,0
TRINITY_DN154920_c0_g1,0,0,0,0,0,0
TRINITY_DN154925_c0_g1,0,0,0,17.3,0,0
TRINITY_DN154928_c0_g1,0,0,0,0,0,0
TRINITY_DN15492_c0_g1,5.23,0,0,98.04,0,0
TRINITY_DN15492_c0_g2,0,0,0,69.47,0,0
TRINITY_DN154930_c0_g1,0,0,0,46.71,0,0
TRINITY_DN154935_c0_g1,0,0,0,27.1,0,1.35
TRINITY_DN154937_c0_g1,0,0,0,13.94,0,0
TRINITY_DN154938_c0_g1,0,0,0,0,0,0
TRINITY_DN154941_c0_g1,0,0,0,15.13,0,0
TRINITY_DN154947_c0_g1,0,0,0,0,0,0
TRINITY_DN154949_c0_g1,0,0,0,0,0,0
TRINITY_DN15494_c0_g1,3.52,31.46,13.18,100.7,8.76,0
TRINITY_DN154952_c0_g1,0,0,0,21.36,0,0
TRINITY_DN154960_c0_g1,0,0,0,0,0,0
TRINITY_DN154966_c0_g1,0,0,0,0,0,0
TRINITY_DN154968_c0_g1,0,0,0,0.42,0,0
TRINITY_DN154969_c0_g1,0,0,0,0,0,0
TRINITY_DN15496_c0_g1,1.05,5.79,1,0,2.1,6.19
TRINITY_DN15496_c0_g2,0,0,0,0,0,0
TRINITY_DN154971_c0_g1,0,0,0,0,0,0
TRINITY_DN154972_c0_g1,0,0,0,2.31,0,0
TRINITY_DN154974_c0_g1,0,0,0,0,0,0
TRINITY_DN154978_c0_g1,0,0,0,0,0,0
TRINITY_DN15497_c0_g1,20.74,6.09,18.77,14.15,15.76,13.54
TRINITY_DN154985_c0_g1,0,0,0,0,0,0
TRINITY_DN154989_c0_g1,0,0,0,0,0,0
TRINITY_DN154990_c0_g1,0,0,0,0,0,0
TRINITY_DN154999_c0_g1,0,0,0,0,0,0
TRINITY_DN1549_c0_g1,5.04,14.28,1.33,2.03,3.56,0
TRINITY_DN1549_c2_g1,23.98,13.88,0,0.56,3.21,12.56
TRINITY_DN1549_c5_g1,0,0,0,0,2.1,0
TRINITY_DN154_c1_g1,379.33,214.4,124.15,324.86,242.93,306.48
TRINITY_DN154_c3_g1,2387.59,1141.19,801.9,1142.63,1096.49,1534.55
TRINITY_DN155000_c0_g1,0,0,0,34.66,0,0
TRINITY_DN155005_c0_g1,0,0,0,18.56,0,0
TRINITY_DN155013_c0_g1,0,0,0,3.15,0,0
TRINITY_DN155017_c0_g1,0,0,0,15.9,0,0
TRINITY_DN155019_c0_g1,0,0,0,31.02,0,0.49
TRINITY_DN155021_c0_g1,0,0,0,0,0,0
TRINITY_DN155027_c0_g1,0,0,0,0,0,0
TRINITY_DN155032_c0_g1,1.24,37.35,73.26,0,40.28,0
TRINITY_DN155034_c0_g1,0,0,0,0,0,0
TRINITY_DN155035_c0_g1,13.42,3.79,9.34,1.4,2.98,0.92
TRINITY_DN155043_c0_g1,0,0,0,17.09,0,0
TRINITY_DN15504_c0_g1,72.31,5.99,0,47.62,12.67,30.83
TRINITY_DN15504_c0_g2,38.44,35.05,68,9.73,46.65,9.07
TRINITY_DN155051_c0_g1,0,0,0,0,0,0
TRINITY_DN155055_c0_g1,0,0,0,0,0,0
TRINITY_DN155059_c0_g1,0,0,0,0,0,0
TRINITY_DN15505_c0_g1,0,0,0,4.41,0,0.37
TRINITY_DN155061_c0_g1,0,0,0,0,0,0
TRINITY_DN155066_c0_g1,13.42,18.67,18.94,25,4.44,69.13
TRINITY_DN155068_c0_g1,0,0,0,0,0,0
TRINITY_DN155069_c0_g1,0,0,0,0,0,0
TRINITY_DN155072_c0_g1,0,0,0,19.75,0,0
TRINITY_DN155074_c0_g1,0,0,0,9.8,0,0
TRINITY_DN155077_c0_g1,0,0,0,0,0,0
TRINITY_DN155083_c0_g1,0,0,0,2.03,0,1.9
TRINITY_DN155091_c0_g1,0,0,0,0,0,0
TRINITY_DN155092_c0_g1,0,0,0,0,0,0
TRINITY_DN155095_c0_g1,0,0,0,20.59,0,0
TRINITY_DN1550_c0_g1,560.1,286.2,285.85,282.91,261.44,272.71
TRINITY_DN1550_c2_g2,126.73,196.02,68,48.95,66.5,49.76
TRINITY_DN1550_c3_g1,4.66,4.89,1,4.76,0.53,0
TRINITY_DN155102_c0_g1,0,0,0,14.22,0,4.47
TRINITY_DN155103_c0_g1,0,0,0,43.91,0,0
TRINITY_DN155111_c0_g1,10.66,15.58,9.76,0,0,0
TRINITY_DN155112_c0_g1,0,0,0,0,0,0
TRINITY_DN155115_c0_g1,1.9,9.39,0,4.76,3.68,3.62
TRINITY_DN155116_c0_g1,0,0,0,0,0,0
TRINITY_DN155119_c0_g1,0,0,0,0,0,0
TRINITY_DN15511_c0_g1,21.12,5.69,6.34,18.98,10.98,26.9
TRINITY_DN155122_c0_g1,0,0,0,4.48,0,0
TRINITY_DN155123_c0_g1,0,0,0,19.33,0,0
TRINITY_DN15512_c0_g1,0,0,0,21.15,0,0
TRINITY_DN155131_c0_g1,0,0,0,9.24,0,0
TRINITY_DN155132_c0_g1,0,0,0,0,0,0
TRINITY_DN155133_c0_g1,0,0,0,0,0,0
TRINITY_DN155135_c0_g1,0,0,0,0,0,0
TRINITY_DN155136_c0_g1,0,0,0,31.93,0,0
TRINITY_DN155138_c0_g1,12.84,3.89,0,4.41,14.77,4.17
TRINITY_DN155142_c0_g1,0,0,0,0,0,0
TRINITY_DN155144_c0_g1,0,0,0,0,0,0
TRINITY_DN155145_c0_g1,0,0,0,0,0,0
TRINITY_DN155147_c0_g1,0,0,0,0,0,0
TRINITY_DN155148_c0_g1,0,0,0,82.49,0,0
TRINITY_DN155149_c0_g1,0,0,0,0,0,0
TRINITY_DN15514_c0_g1,396.93,171.96,149.77,142.44,178.65,90.15
TRINITY_DN155152_c0_g1,3.04,0,0,0,0,0
TRINITY_DN155153_c0_g1,0,0,0,0,0,0
TRINITY_DN155156_c0_g1,4.28,0,0,0,0,0
TRINITY_DN155158_c0_g1,0,0,0,59.73,0,0
TRINITY_DN155159_c0_g1,0,0,0,0,9.22,0
TRINITY_DN15515_c0_g1,4.66,3.5,3.59,6.23,2.28,0
TRINITY_DN155165_c0_g1,0,0,0,0,0,3.49
TRINITY_DN155167_c0_g1,0,1,0,0,0,0
TRINITY_DN15516_c0_g1,16.08,10.19,12.18,7.49,7.18,8.95
TRINITY_DN155173_c0_g1,0,0,0,0,0,0
TRINITY_DN155175_c0_g1,10.94,0.8,4.67,0.84,10.74,4.04
TRINITY_DN155180_c0_g1,0,0,0,0,0,0
TRINITY_DN155181_c0_g1,0,0,0,31.72,0,0
TRINITY_DN155183_c0_g1,0,0,0,0,0,0
TRINITY_DN155189_c0_g1,0,0,0,0,0,0
TRINITY_DN155192_c0_g1,0,0,0,61.34,0.12,0.55
TRINITY_DN155194_c0_g1,0,0,0,0,0,0
TRINITY_DN155196_c0_g1,0,0,0,81.23,0,0.55
TRINITY_DN155198_c0_g1,0,0,0,8.05,0.88,0
TRINITY_DN155199_c0_g1,0,0,0,0,0,0
TRINITY_DN1551_c0_g1,0,0,0,0,0,0
TRINITY_DN155200_c0_g1,0,0,0,0,0,0
TRINITY_DN155201_c0_g1,0,0,0,0,0,0
TRINITY_DN155205_c0_g1,3.71,0,0,0,0,0
TRINITY_DN155207_c0_g1,0,0,0,0,0,0
TRINITY_DN15520_c0_g1,0,0,0,45.94,0,0
TRINITY_DN15520_c0_g2,0,1.3,0,91.18,0,1.41
TRINITY_DN155212_c0_g1,0,0,0,0,0,0
TRINITY_DN155213_c0_g1,0,12.18,2,0,0,8.52
TRINITY_DN155226_c0_g1,0,0,0,0,0,0
TRINITY_DN155227_c0_g1,0,0,0,0,0,0
TRINITY_DN155229_c0_g1,0,0,0,0,0,0
TRINITY_DN15522_c0_g1,0,1,0,0,0,0
TRINITY_DN155231_c0_g1,0,0,0,16.74,0,0
TRINITY_DN155235_c0_g1,0,0,0,0,0.64,25
TRINITY_DN15523_c0_g1,2.66,7.19,0.83,0.91,11.15,1.65
TRINITY_DN155240_c0_g1,0,0,0,12.81,0,0
TRINITY_DN155242_c0_g1,0,0,0,0,0,0
TRINITY_DN155244_c0_g1,0,0,0,0,0,0
TRINITY_DN155249_c0_g1,0,0,0,1.47,0,0
TRINITY_DN155250_c0_g1,8.66,11.78,3.92,0,0,0
TRINITY_DN155251_c0_g1,0,0,0,0,0,0
TRINITY_DN155254_c0_g1,0,0,0,5.32,0,0
TRINITY_DN155255_c0_g1,0,0,0,0,0,0
TRINITY_DN155260_c0_g1,0,0,0,0,0,0
TRINITY_DN155262_c0_g1,0,0,0,0,0,0
TRINITY_DN155266_c0_g1,0,0.5,0,213.02,1.17,0
TRINITY_DN155267_c0_g1,0,0,0,32.77,0,0
TRINITY_DN155269_c0_g1,0,0,0,0,0,0
TRINITY_DN155270_c0_g1,0,3.59,1.5,0,0,0
TRINITY_DN155279_c0_g1,0,0,5.26,0,1.87,3.68
TRINITY_DN155281_c0_g1,0,0,0,0,0,0
TRINITY_DN155284_c0_g1,0,0,0,0,0,0
TRINITY_DN155285_c0_g1,0,0,0,45.94,1.23,0
TRINITY_DN155286_c0_g1,0,0,0,10.01,0,0
TRINITY_DN155287_c0_g1,0,0,0,0,0,0
TRINITY_DN15528_c0_g2,0,10.49,0,0,0,0
TRINITY_DN155292_c0_g1,52.61,14.78,0,0,0,0
TRINITY_DN15529_c0_g1,156.6,87.98,46.39,111.06,69.59,142.79
TRINITY_DN1552_c0_g1,106.94,74.29,59.91,54.9,86.99,36.65
TRINITY_DN1552_c1_g1,62.89,0,0,3.85,5.2,0
TRINITY_DN1552_c1_g4,4.19,2.2,2,2.03,4.44,2.39
TRINITY_DN1552_c2_g2,21.79,0,4.51,7.7,0,0
TRINITY_DN1552_c3_g2,250.98,201.02,173.8,171.78,204.63,220.44
TRINITY_DN1552_c5_g1,0.19,0,0.42,0,3.21,1.04
TRINITY_DN1552_c6_g1,866.46,790.78,468.99,492.5,436.29,463.18
TRINITY_DN1552_c8_g1,85.91,35.95,42.14,48.11,53.83,33.71
TRINITY_DN155302_c0_g1,0,0,0,0.98,0,0
TRINITY_DN155303_c0_g1,0,0,0,7.21,0,0
TRINITY_DN155306_c0_g1,0,0,0,12.18,0,0
TRINITY_DN155307_c0_g1,0,0,0,20.8,0,0
TRINITY_DN15530_c0_g1,0,0,0,0,0,0
TRINITY_DN155312_c0_g1,0,0,0,3.92,0,0
TRINITY_DN155315_c0_g1,0,0,0,0,0,0
TRINITY_DN155319_c0_g1,4.09,3.69,0.75,0.84,0,0
TRINITY_DN155323_c0_g1,0,0,0,25.91,0.64,0
TRINITY_DN155326_c0_g1,0,0,0,0,0,0
TRINITY_DN155327_c0_g1,0,0,0,0,0,0
TRINITY_DN155331_c0_g1,3.71,0,1.17,0,0,0
TRINITY_DN155334_c0_g1,1.52,0,0,0,0,4.47
TRINITY_DN155341_c0_g1,0,0,0,7.77,0,0
TRINITY_DN155345_c0_g1,0,0,0,0,0,7.35
TRINITY_DN155354_c0_g1,0,0,0,10.99,0,0
TRINITY_DN155360_c0_g1,0,0,0,0,0,0
TRINITY_DN155361_c0_g1,0,0,0,0,0,0
TRINITY_DN155363_c0_g1,0,0,0,0,0,0
TRINITY_DN155366_c0_g1,0,0,0,0,0,0
TRINITY_DN155369_c0_g1,0,0,0,0,0,0
TRINITY_DN15536_c0_g1,0,0,0,0.77,0,0
TRINITY_DN155375_c0_g1,0,0,0,0,0,0
TRINITY_DN155378_c0_g1,5.42,1.2,0,8.33,0,0
TRINITY_DN155380_c0_g1,0,0,0,0,0,0
TRINITY_DN155381_c0_g1,0,0,0,0,0,0
TRINITY_DN155387_c0_g1,0,0,0,0,0,0
TRINITY_DN155390_c0_g1,0,0,0,103.64,0,0
TRINITY_DN155392_c0_g1,0,0,0,0,0,0
TRINITY_DN155395_c0_g1,0,0,0,0,0,0
TRINITY_DN155396_c0_g1,0,0,0,0,0,0
TRINITY_DN1553_c0_g1,0,0,0,0,0,0
TRINITY_DN1553_c1_g1,0,0,1.5,1.12,0.53,0
TRINITY_DN155401_c0_g1,0,0,0,0,0,0
TRINITY_DN155403_c0_g1,0,0,0,0,0,0
TRINITY_DN155404_c0_g1,0,0,0,0,0,0
TRINITY_DN155405_c0_g1,0,0,0,0,0,0
TRINITY_DN15540_c0_g1,0,0,0,0,0,0
TRINITY_DN155414_c0_g1,0,0,0,0,0,0
TRINITY_DN155416_c0_g1,0,0,0,19.05,0,0
TRINITY_DN155422_c0_g1,0,0,0,0,0.82,0
TRINITY_DN155427_c0_g1,0,0,0,29.2,0,0
TRINITY_DN155432_c0_g1,0,0,0,8.68,0,0
TRINITY_DN155439_c0_g1,0,0,0,0,0,0
TRINITY_DN15543_c0_g1,0,0,0,1.54,0.76,0.74
TRINITY_DN155443_c0_g1,0,0,0,0,0,0
TRINITY_DN155449_c0_g1,14.18,21.57,0,9.59,13.9,9.01
TRINITY_DN155450_c0_g1,0,0,0,0,0,0
TRINITY_DN155453_c0_g1,0,0,0,0,0,0
TRINITY_DN15545_c0_g1,0,0,0,0,0,0
TRINITY_DN155460_c0_g1,0,0,0,26.75,0,0
TRINITY_DN155462_c0_g1,0,0,0,0,0,0
TRINITY_DN155472_c0_g1,0,0,0,15.06,0,0
TRINITY_DN155475_c0_g1,0,0,0,0,0,0
TRINITY_DN155476_c0_g1,0,0,0,26.4,0,0
TRINITY_DN155478_c0_g1,0,4.09,0,0,0,0
TRINITY_DN15547_c3_g1,0,0,0,8.82,0,0
TRINITY_DN155484_c0_g1,0,0,0,0,0,0
TRINITY_DN15548_c0_g1,223.96,268.52,495.44,149.02,124.59,70.66
TRINITY_DN155491_c0_g1,0,5.49,0,0,1.99,0
TRINITY_DN155494_c0_g1,2.95,0.9,0,448.03,0,0
TRINITY_DN155496_c0_g1,44.24,5.79,2.84,0,6.19,12.07
TRINITY_DN155499_c0_g1,0,0,0,0,0,0
TRINITY_DN1554_c0_g1,816.41,296.18,186.98,192.71,205.27,245.69
TRINITY_DN1554_c0_g2,14.84,13.98,31.54,6.72,20.03,12.62
TRINITY_DN155500_c0_g1,0,0,0,0,0,0
TRINITY_DN155503_c0_g1,0,0,0,0,0,0
TRINITY_DN155508_c0_g1,0,0,0,35.57,0.29,0.86
TRINITY_DN155509_c0_g1,0,0,0,4.34,0,4.11
TRINITY_DN155514_c0_g1,0,0,0,0,0,0
